9007977258	1000004003012145
9007977258	9200000025043476
7142651306	1001024226832750
7142651306	1002004000083994
7142651306	1001024252775116
7142651306	1002004013031845
7142651306	1002004000079188
9004342361	1001004001853374
9002630030	9200000018283646
9000433736	9200000010855283
9000433736	9200000010855301
9000433736	9200000025808021
8147413231	9200000002307368
8147413231	9200000005191428
7180404024	1001004006279476
9009167553	9200000021806280
9007413554	9200000000037821
9009167662	9200000022837561
9009167662	1000004006886645
9009167662	1000004010637681
9009167662	1000004012161583
9009150280	9200000016157699
9009167485	1001024236055963
9003263626	1001004000786732
9003263626	1001004000945854
9003263626	1001004000812047
9009167702	1001004010309652
9009167702	9200000005182135
9005570161	1001024255400479
9005570161	1001024262693629
9005570161	9200000011681147
9002015116	1004004012234917
9009167682	9200000013557933
9009167644	9200000022700710
9009167644	1001004001241560
9009167614	1001004004798428
9007546813	1001004006220367
9007546813	1001004007798797
9007546813	1001004009903516
8133429034	1001024254816607
9005933218	1002004012518616
9005933218	9200000014354387
9006448449	1001024248193499
9006448449	1001024248193572
7145750005	1002004000084388
9000576345	1001004000802233
9000576345	9200000011384396
9003090305	1001004006191799
9003090305	9200000004735901
9003090305	9200000011257939
9002276289	1000004001149864
9002276289	1000004007477184
7146509159	9200000001279184
7146509159	9200000021739168
7146509159	9200000010744950
9009167486	9200000002307368
9009167486	9200000002307383
9009167486	1001004011270074
9009167486	9200000002307364
2000379909	9200000000666823
8121973321	1001024241774915
9009167663	9200000010695889
8325464214	9200000018825652
9000818557	1000004004286265
9000818557	1000004004278442
9000818557	1000004012085934
9000818557	1000004000054525
9000818557	1001024263208384
9000818557	1000004000067820
9000818557	1000004006421479
9000345938	9200000010925556
9002680682	1001004010313613
9002680682	1001004002606852
9002680682	1001004008504106
9002680682	9200000026406069
8224665091	9200000005271577
8224665091	9200000002224174
8224665091	1001024234932346
8224665091	9200000005271561
8224665091	9200000002223033
9009167712	1000004007112979
9009167712	1000004012323316
9009167712	1000004012212914
8285695334	9200000022701224
8285695334	9200000026169207
9003670832	9200000026319647
9003670832	1000004000002447
2000326762	1000004003139120
2000326762	9200000015463997
2000326762	1000004011742103
2000326762	9200000026769551
2000326762	9200000026195967
2000326762	9200000025427106
9006207177	9200000010161740
9007532054	1004004013657713
9007532054	1004004013579335
9003045677	9200000005544674
9005395818	9200000015316406
9005395818	9200000019688132
9005395818	1002004013680574
9008768499	9200000011135399
9008768499	1001024119656130
9008768499	1001024260031250
9009167554	1004004004575903
8116349523	1001004009989018
9008426441	1002004006518688
9008426441	2002048010741074
9000453686	1001024248178480
9000453686	9200000016502044
9000453686	9200000017123119
8115911734	9200000025828328
9000501910	1002004011751294
9007066491	1001024096372969
7172152052	1001024190215161
7172152052	1001024246064644
7172152052	9200000010843059
7172152052	9200000005931947
7172152052	9200000010855303
7172152052	9200000007572805
7172152052	9200000005931973
7172152052	9200000007572819
7172152052	9200000010855293
9009167750	1004004012448229
9009167750	1002004012186337
9009167750	1002004013268788
9009167750	9200000014025318
9003090305	9200000011257939
9003090305	1001004006191799
9003090305	9200000004735901
9003348645	1001004011437922
9009167741	9200000024926193
9009167527	1001024263209046
8101519128	9200000021970647
8101519128	9200000005399520
9000891127	1001024197966720
9000891127	1001004001981954
